DATE,DTB3,DTB4WK,DTB6,DTB1YR
10/10/2018,2.23,2.14,2.39,2.58
11/10/2018,2.22,2.1,2.38,2.57
12/10/2018,2.23,2.1,2.38,2.57
15/10/2018,2.27,2.12,2.41,2.58
16/10/2018,2.26,2.16,2.4,2.57
17/10/2018,2.27,2.17,2.41,2.57
18/10/2018,2.27,2.16,2.41,2.58
19/10/2018,2.26,2.15,2.42,2.58
22/10/2018,2.3,2.14,2.43,2.58
23/10/2018,2.29,2.18,2.42,2.57
24/10/2018,2.29,2.17,2.41,2.55
25/10/2018,2.29,2.16,2.41,2.56
26/10/2018,2.28,2.13,2.41,2.54
29/10/2018,2.3,2.14,2.43,2.55
30/10/2018,2.29,2.17,2.42,2.56
31/10/2018,2.29,2.16,2.43,2.59
01/11/2018,2.27,2.17,2.43,2.57
02/11/2018,2.28,2.15,2.44,2.6
05/11/2018,2.32,2.15,2.45,2.6
06/11/2018,2.31,2.2,2.46,2.63
07/11/2018,2.32,2.19,2.45,2.65
08/11/2018,2.3,2.17,2.46,2.65
09/11/2018,2.31,2.16,2.46,2.64
12/11/2018,.,.,.,.
13/11/2018,2.34,2.2,2.47,2.63
14/11/2018,2.33,2.19,2.46,2.62
15/11/2018,2.32,2.14,2.45,2.61
16/11/2018,2.31,2.15,2.44,2.59
19/11/2018,2.34,2.16,2.46,2.57
20/11/2018,2.34,2.19,2.45,2.58
21/11/2018,2.36,2.2,2.46,2.58
22/11/2018,.,.,.,.
23/11/2018,2.36,2.19,2.46,2.58
26/11/2018,2.37,2.16,2.48,2.6
27/11/2018,2.36,2.27,2.47,2.6
28/11/2018,2.35,2.27,2.47,2.59
29/11/2018,2.32,2.27,2.46,2.59
30/11/2018,2.32,2.27,2.46,2.6
03/12/2018,2.34,2.25,2.5,2.62
04/12/2018,2.38,2.33,2.51,2.62
05/12/2018,.,.,.,.
06/12/2018,2.36,2.32,2.49,2.61
07/12/2018,2.35,2.28,2.47,2.59
10/12/2018,2.37,2.28,2.48,2.6
11/12/2018,2.37,2.24,2.49,2.61
12/12/2018,2.39,2.25,2.49,2.61
13/12/2018,2.38,2.32,2.49,2.6
14/12/2018,2.37,2.32,2.49,2.59
17/12/2018,2.36,2.32,2.48,2.57
18/12/2018,2.34,2.3,2.47,2.55
19/12/2018,2.35,2.3,2.47,2.54
20/12/2018,2.34,2.38,2.48,2.55
21/12/2018,2.34,2.37,2.47,2.54
24/12/2018,2.41,2.38,2.46,2.53
25/12/2018,.,.,.,.
26/12/2018,2.39,2.37,2.47,2.53
27/12/2018,2.36,2.39,2.43,2.5
28/12/2018,2.35,2.35,2.42,2.51
31/12/2018,2.4,2.4,2.5,2.54
01/01/2019,.,.,.,.
02/01/2019,2.37,2.36,2.45,2.52
03/01/2019,2.36,2.38,2.41,2.42
04/01/2019,2.37,2.36,2.45,2.49
07/01/2019,2.41,2.38,2.48,2.5
08/01/2019,2.41,2.36,2.48,2.52
09/01/2019,2.4,2.36,2.46,2.51
10/01/2019,2.38,2.38,2.45,2.51
11/01/2019,2.38,2.37,2.44,2.5
14/01/2019,2.4,2.38,2.46,2.49
15/01/2019,2.4,2.37,2.46,2.49
16/01/2019,2.38,2.37,2.43,2.49
17/01/2019,2.37,2.37,2.44,2.49
18/01/2019,2.36,2.36,2.44,2.52
21/01/2019,.,.,.,.
22/01/2019,2.38,2.34,2.45,2.51
23/01/2019,2.36,2.33,2.45,2.51
24/01/2019,2.32,2.34,2.44,2.5
25/01/2019,2.34,2.32,2.45,2.52
28/01/2019,2.37,2.35,2.45,2.52
29/01/2019,2.37,2.35,2.45,2.52
30/01/2019,2.37,2.36,2.44,2.49
31/01/2019,2.36,2.38,2.4,2.47
01/02/2019,2.35,2.37,2.4,2.48
04/02/2019,2.37,2.37,2.43,2.49
05/02/2019,2.37,2.35,2.44,2.48
06/02/2019,2.37,2.36,2.44,2.48
07/02/2019,2.37,2.39,2.43,2.47
08/02/2019,2.38,2.39,2.43,2.46
11/02/2019,2.4,2.4,2.45,2.47
12/02/2019,2.38,2.38,2.44,2.47
13/02/2019,2.39,2.38,2.45,2.47
14/02/2019,2.38,2.41,2.45,2.45
15/02/2019,2.38,2.39,2.44,2.47
18/02/2019,.,.,.,.
19/02/2019,2.41,2.4,2.46,2.46
20/02/2019,2.4,2.37,2.45,2.46
21/02/2019,2.4,2.39,2.45,2.47
22/02/2019,2.41,2.39,2.45,2.47
25/02/2019,2.42,2.4,2.45,2.48
26/02/2019,2.4,2.39,2.45,2.47
27/02/2019,2.4,2.39,2.46,2.46
28/02/2019,2.4,2.4,2.44,2.46
01/03/2019,2.39,2.4,2.45,2.47
04/03/2019,2.41,2.4,2.47,2.46
05/03/2019,2.41,2.39,2.46,2.46
06/03/2019,2.41,2.38,2.46,2.46
07/03/2019,2.4,2.41,2.45,2.44
08/03/2019,2.41,2.41,2.45,2.45
11/03/2019,2.41,2.4,2.47,2.45
12/03/2019,2.41,2.39,2.46,2.44
13/03/2019,2.4,2.39,2.46,2.45
14/03/2019,2.4,2.43,2.45,2.44
15/03/2019,2.4,2.42,2.45,2.44
18/03/2019,2.39,2.43,2.44,2.44
19/03/2019,2.41,2.41,2.45,2.42
20/03/2019,2.42,2.41,2.42,2.4
21/03/2019,2.43,2.46,2.43,2.41
22/03/2019,2.41,2.44,2.41,2.38
25/03/2019,2.41,2.42,2.42,2.35
26/03/2019,2.41,2.42,2.42,2.36
27/03/2019,2.39,2.41,2.39,2.32
28/03/2019,2.38,2.4,2.37,2.32
29/03/2019,2.35,2.39,2.37,2.32
01/04/2019,2.38,2.38,2.39,2.33
02/04/2019,2.37,2.39,2.38,2.33
03/04/2019,2.39,2.38,2.38,2.33
04/04/2019,2.39,2.39,2.39,2.33
05/04/2019,2.39,2.38,2.39,2.35
08/04/2019,2.38,2.39,2.41,2.35
09/04/2019,2.37,2.38,2.39,2.34
10/04/2019,2.38,2.36,2.39,2.33
11/04/2019,2.38,2.38,2.39,2.36
12/04/2019,2.39,2.37,2.4,2.36
15/04/2019,2.38,2.38,2.39,2.35
16/04/2019,2.38,2.39,2.4,2.37
17/04/2019,2.39,2.38,2.4,2.36
18/04/2019,2.37,2.4,2.4,2.36
19/04/2019,.,.,.,.
22/04/2019,2.39,2.4,2.4,2.38
23/04/2019,2.4,2.39,2.39,2.35
24/04/2019,2.39,2.38,2.39,2.34
25/04/2019,2.38,2.39,2.39,2.34
26/04/2019,2.37,2.38,2.39,2.33
29/04/2019,2.39,2.41,2.4,2.34
30/04/2019,2.38,2.38,2.39,2.31
01/05/2019,2.38,2.38,2.37,2.31
02/05/2019,2.41,2.4,2.39,2.33
03/05/2019,2.38,2.38,2.39,2.33
06/05/2019,2.39,2.39,2.39,2.31
07/05/2019,2.38,2.39,2.39,2.3
08/05/2019,2.38,2.38,2.38,2.3
09/05/2019,2.38,2.39,2.39,2.29
10/05/2019,2.38,2.38,2.38,2.29
13/05/2019,2.36,2.37,2.35,2.25
14/05/2019,2.36,2.37,2.36,2.25
15/05/2019,2.37,2.36,2.36,2.24
16/05/2019,2.35,2.36,2.36,2.26
17/05/2019,2.34,2.35,2.35,2.26
20/05/2019,2.34,2.35,2.35,2.27
21/05/2019,2.34,2.33,2.35,2.28
22/05/2019,2.33,2.32,2.34,2.29
23/05/2019,2.32,2.34,2.33,2.24
24/05/2019,2.3,2.33,2.32,2.25
27/05/2019,.,.,.,.
28/05/2019,2.32,2.31,2.31,2.24
29/05/2019,2.32,2.31,2.31,2.23
30/05/2019,2.33,2.33,2.33,2.22
31/05/2019,2.3,2.31,2.29,2.15
03/06/2019,2.3,2.32,2.24,2.06
04/06/2019,2.3,2.3,2.23,2.06
05/06/2019,2.3,2.26,2.19,1.99
06/06/2019,2.28,2.28,2.16,1.97
07/06/2019,2.23,2.26,2.1,1.92
10/06/2019,2.24,2.26,2.15,1.98
11/06/2019,2.22,2.23,2.15,2
12/06/2019,2.19,2.15,2.14,1.97
13/06/2019,2.14,2.2,2.12,1.95
14/06/2019,2.15,2.19,2.12,1.95
17/06/2019,2.18,2.18,2.14,1.99
18/06/2019,2.17,2.14,2.14,1.98
19/06/2019,2.13,2.1,2.05,1.9
20/06/2019,2.09,2.13,1.99,1.85
21/06/2019,2.07,2.12,2,1.89
24/06/2019,2.08,2.08,2.04,1.87
25/06/2019,2.07,2.07,2.04,1.88
26/06/2019,2.1,2.07,2.06,1.91
27/06/2019,2.09,2.15,2.06,1.88
28/06/2019,2.08,2.14,2.04,1.87
01/07/2019,2.16,2.13,2.04,1.89
02/07/2019,2.15,2.18,2.03,1.86
03/07/2019,2.16,2.21,2.03,1.86
04/07/2019,.,.,.,.
05/07/2019,2.18,2.22,2.09,1.93
08/07/2019,2.21,2.19,2.08,1.94
09/07/2019,2.21,2.18,2.09,1.95
10/07/2019,2.15,2.14,2.02,1.88
11/07/2019,2.12,2.13,2.03,1.92
12/07/2019,2.1,2.12,2.02,1.91
15/07/2019,2.11,2.13,2,1.9
16/07/2019,2.1,2.12,2.01,1.94
17/07/2019,2.09,2.09,1.99,1.89
18/07/2019,2.01,2.07,1.96,1.84
19/07/2019,2.02,2.07,1.98,1.88
22/07/2019,2.04,2.09,2.02,1.89
23/07/2019,2.02,2.07,2.03,1.91
24/07/2019,2.05,2.05,2.03,1.92
25/07/2019,2.06,2.12,2.03,1.93
26/07/2019,2.08,2.09,2.05,1.94
29/07/2019,2.07,2.08,2.04,1.93
30/07/2019,2.04,2.03,2.02,1.92
31/07/2019,2.04,1.96,2.04,1.94
01/08/2019,2.03,2.07,1.99,1.83
02/08/2019,2.02,2.07,1.97,1.81
05/08/2019,2,2.03,1.94,1.74
06/08/2019,2.01,2.01,1.95,1.76
07/08/2019,1.98,1.98,1.9,1.72
08/08/2019,1.98,2.05,1.91,1.75
09/08/2019,1.96,2.01,1.9,1.74
12/08/2019,1.96,2.05,1.89,1.72
13/08/2019,1.96,2.01,1.91,1.8
14/08/2019,1.92,1.95,1.87,1.74
15/08/2019,1.87,2.04,1.81,1.67
16/08/2019,1.83,2.01,1.8,1.66
19/08/2019,1.9,2.03,1.85,1.7
20/08/2019,1.9,2.03,1.84,1.68
21/08/2019,1.93,2.01,1.85,1.72
22/08/2019,1.96,2.06,1.86,1.74
23/08/2019,1.93,2.03,1.83,1.69
26/08/2019,1.96,2.06,1.85,1.71
27/08/2019,1.94,2.04,1.89,1.73
28/08/2019,1.95,2.03,1.84,1.7
29/08/2019,1.95,2.06,1.84,1.71
30/08/2019,1.95,2.06,1.84,1.72
02/09/2019,.,.,.,.
03/09/2019,1.94,2.03,1.83,1.69
04/09/2019,1.93,2.01,1.82,1.66
05/09/2019,1.93,2.01,1.83,1.7
06/09/2019,1.92,2.01,1.83,1.7
09/09/2019,1.92,2.01,1.82,1.71
10/09/2019,1.91,2.01,1.84,1.76
11/09/2019,1.92,1.98,1.83,1.74
12/09/2019,1.91,1.95,1.85,1.77
13/09/2019,1.92,1.95,1.87,1.82
16/09/2019,1.95,2.05,1.88,1.81
17/09/2019,1.95,2.06,1.88,1.82
18/09/2019,1.91,1.91,1.86,1.82
19/09/2019,1.89,1.97,1.87,1.83
20/09/2019,1.87,1.92,1.86,1.79
23/09/2019,1.9,1.91,1.88,1.76
24/09/2019,1.88,1.87,1.86,1.74
25/09/2019,1.85,1.76,1.85,1.77
26/09/2019,1.79,1.88,1.83,1.74
27/09/2019,1.76,1.87,1.8,1.7
30/09/2019,1.84,1.88,1.78,1.71
01/10/2019,1.78,1.76,1.76,1.69
02/10/2019,1.75,1.72,1.71,1.63
03/10/2019,1.67,1.75,1.62,1.55
04/10/2019,1.68,1.7,1.61,1.55
07/10/2019,1.71,1.73,1.69,1.61
08/10/2019,1.68,1.65,1.65,1.57
09/10/2019,1.66,1.66,1.65,1.55
10/10/2019,1.65,1.71,1.64,1.58
11/10/2019,1.65,1.73,1.64,1.62
14/10/2019,.,.,.,.
15/10/2019,1.64,1.71,1.63,1.6
16/10/2019,1.63,1.69,1.6,1.55
17/10/2019,1.63,1.71,1.59,1.55
18/10/2019,1.63,1.72,1.59,1.54
21/10/2019,1.64,1.73,1.61,1.55
22/10/2019,1.62,1.73,1.6,1.55
23/10/2019,1.62,1.72,1.6,1.54
24/10/2019,1.64,1.72,1.61,1.55
25/10/2019,1.63,1.7,1.62,1.56
28/10/2019,1.62,1.71,1.61,1.56
29/10/2019,1.6,1.63,1.6,1.55
30/10/2019,1.59,1.59,1.58,1.55
31/10/2019,1.51,1.56,1.53,1.49
01/11/2019,1.49,1.55,1.51,1.49
04/11/2019,1.5,1.55,1.53,1.52
05/11/2019,1.53,1.53,1.54,1.57
06/11/2019,1.53,1.52,1.53,1.54
07/11/2019,1.53,1.54,1.54,1.54
08/11/2019,1.52,1.53,1.54,1.54
11/11/2019,.,.,.,.
12/11/2019,1.56,1.53,1.55,1.54
13/11/2019,1.54,1.53,1.55,1.53
14/11/2019,1.54,1.56,1.54,1.51
15/11/2019,1.54,1.56,1.55,1.5
18/11/2019,1.54,1.56,1.54,1.5
19/11/2019,1.54,1.55,1.54,1.5
20/11/2019,1.54,1.54,1.54,1.5
21/11/2019,1.55,1.54,1.55,1.51
22/11/2019,1.55,1.55,1.55,1.52
25/11/2019,1.58,1.57,1.57,1.54
26/11/2019,1.57,1.6,1.58,1.55
27/11/2019,1.59,1.62,1.59,1.56
28/11/2019,.,.,.,.
29/11/2019,1.56,1.59,1.59,1.56
02/12/2019,1.57,1.58,1.58,1.56
03/12/2019,1.54,1.54,1.53,1.53
04/12/2019,1.52,1.58,1.52,1.52
05/12/2019,1.51,1.49,1.51,1.52
06/12/2019,1.5,1.49,1.52,1.53
09/12/2019,1.51,1.51,1.54,1.52
10/12/2019,1.53,1.5,1.53,1.52
11/12/2019,1.54,1.51,1.54,1.51
12/12/2019,1.53,1.54,1.53,1.51
13/12/2019,1.54,1.52,1.52,1.49
16/12/2019,1.54,1.54,1.54,1.5
17/12/2019,1.53,1.53,1.54,1.49
18/12/2019,1.53,1.53,1.54,1.5
19/12/2019,1.54,1.51,1.53,1.48
20/12/2019,1.55,1.54,1.54,1.48
23/12/2019,1.56,1.54,1.56,1.49
24/12/2019,1.55,1.52,1.57,1.49
25/12/2019,.,.,.,.
26/12/2019,1.55,1.56,1.57,1.49
27/12/2019,1.54,1.53,1.55,1.47
30/12/2019,1.54,1.48,1.56,1.53
31/12/2019,1.52,1.45,1.56,1.55
01/01/2020,.,.,.,.
02/01/2020,1.51,1.5,1.53,1.52
03/01/2020,1.49,1.49,1.51,1.51
06/01/2020,1.53,1.51,1.52,1.5
07/01/2020,1.51,1.49,1.52,1.49
08/01/2020,1.51,1.47,1.52,1.51
09/01/2020,1.51,1.5,1.52,1.5
10/01/2020,1.51,1.49,1.51,1.49
13/01/2020,1.54,1.51,1.53,1.49
14/01/2020,1.54,1.5,1.53,1.49
15/01/2020,1.54,1.5,1.54,1.5
16/01/2020,1.52,1.51,1.52,1.5
17/01/2020,1.53,1.51,1.53,1.52
20/01/2020,.,.,.,.
21/01/2020,1.53,1.49,1.53,1.5
22/01/2020,1.52,1.49,1.52,1.51
23/01/2020,1.52,1.52,1.52,1.51
24/01/2020,1.51,1.51,1.51,1.51
27/01/2020,1.52,1.5,1.53,1.5
28/01/2020,1.54,1.5,1.54,1.49
29/01/2020,1.53,1.49,1.53,1.47
30/01/2020,1.54,1.56,1.53,1.44
31/01/2020,1.52,1.53,1.5,1.41
03/02/2020,1.54,1.53,1.52,1.42
04/02/2020,1.54,1.52,1.53,1.44
05/02/2020,1.54,1.52,1.53,1.45
06/02/2020,1.54,1.56,1.54,1.47
07/02/2020,1.53,1.54,1.53,1.45
10/02/2020,1.55,1.55,1.54,1.42
11/02/2020,1.54,1.54,1.51,1.44
12/02/2020,1.55,1.54,1.52,1.45
13/02/2020,1.56,1.56,1.52,1.45
14/02/2020,1.55,1.57,1.52,1.45
17/02/2020,.,.,.,.
18/02/2020,1.55,1.58,1.52,1.44
19/02/2020,1.55,1.58,1.52,1.44
20/02/2020,1.55,1.58,1.51,1.43
21/02/2020,1.53,1.57,1.49,1.4
24/02/2020,1.5,1.57,1.45,1.33
25/02/2020,1.5,1.56,1.43,1.27
26/02/2020,1.5,1.56,1.39,1.23
27/02/2020,1.42,1.54,1.3,1.15
28/02/2020,1.25,1.43,1.09,0.95
02/03/2020,1.1,1.4,0.93,0.87
03/03/2020,0.93,1.1,0.82,0.71
04/03/2020,0.71,1,0.67,0.58
05/03/2020,0.61,0.91,0.52,0.47
06/03/2020,0.45,0.78,0.4,0.38
09/03/2020,0.32,0.56,0.27,0.3
10/03/2020,0.43,0.56,0.42,0.42
11/03/2020,0.41,0.41,0.39,0.39
12/03/2020,0.33,0.4,0.36,0.38
13/03/2020,0.27,0.33,0.37,0.37
16/03/2020,0.24,0.25,0.29,0.28
17/03/2020,0.19,0.11,0.24,0.29
18/03/2020,0.02,0.04,0.08,0.19
19/03/2020,0.04,0.04,0.06,0.18
20/03/2020,0.05,0.04,0.05,0.13
23/03/2020,0.02,0.01,0.08,0.16
24/03/2020,0.01,0.01,0.09,0.25
25/03/2020,-0.04,-0.04,0.07,0.19
26/03/2020,-0.05,0.01,0.04,0.13
27/03/2020,0.03,0.01,0.02,0.11
30/03/2020,0.12,0.04,0.12,0.14
31/03/2020,0.11,0.04,0.15,0.17
01/04/2020,0.09,0.03,0.14,0.16
02/04/2020,0.09,0.09,0.15,0.14
03/04/2020,0.1,0.09,0.15,0.15
06/04/2020,0.15,0.09,0.17,0.19
07/04/2020,0.14,0.09,0.2,0.19
08/04/2020,0.22,0.14,0.24,0.23
09/04/2020,0.25,0.2,0.24,0.25
10/04/2020,.,.,.,.
13/04/2020,0.26,0.16,0.27,0.27
14/04/2020,0.2,0.17,0.24,0.25
15/04/2020,0.14,0.13,0.19,0.19
16/04/2020,0.14,0.14,0.18,0.17
17/04/2020,0.12,0.12,0.16,0.16
20/04/2020,0.12,0.1,0.15,0.15
21/04/2020,0.11,0.08,0.14,0.17
22/04/2020,0.12,0.09,0.14,0.16
23/04/2020,0.11,0.09,0.14,0.17
24/04/2020,0.12,0.1,0.14,0.18
27/04/2020,0.12,0.09,0.15,0.17
28/04/2020,0.11,0.08,0.13,0.16
29/04/2020,0.1,0.1,0.12,0.18
30/04/2020,0.09,0.1,0.11,0.16
01/05/2020,0.12,0.1,0.12,0.17
04/05/2020,0.13,0.1,0.14,0.16
05/05/2020,0.13,0.09,0.15,0.16
06/05/2020,0.12,0.08,0.16,0.16
07/05/2020,0.11,0.1,0.14,0.15
08/05/2020,0.12,0.1,0.15,0.15
11/05/2020,0.12,0.09,0.16,0.16
12/05/2020,0.13,0.1,0.16,0.16
13/05/2020,0.13,0.1,0.15,0.15
14/05/2020,0.12,0.09,0.15,0.15
15/05/2020,0.12,0.09,0.15,0.15
18/05/2020,0.13,0.1,0.15,0.17
19/05/2020,0.13,0.09,0.15,0.16
20/05/2020,0.12,0.08,0.14,0.16
21/05/2020,0.12,0.09,0.14,0.16
22/05/2020,0.12,0.09,0.16,0.17
25/05/2020,.,.,.,.
26/05/2020,0.14,0.1,0.17,0.17
27/05/2020,0.15,0.1,0.17,0.18
28/05/2020,0.15,0.14,0.18,0.17
29/05/2020,0.14,0.13,0.18,0.17
01/06/2020,0.14,0.12,0.18,0.17
02/06/2020,0.15,0.12,0.18,0.17
03/06/2020,0.16,0.12,0.19,0.17
04/06/2020,0.15,0.13,0.18,0.17
05/06/2020,0.15,0.13,0.18,0.18
08/06/2020,0.17,0.15,0.19,0.19
09/06/2020,0.19,0.14,0.19,0.19
10/06/2020,0.17,0.13,0.19,0.18
11/06/2020,0.17,0.14,0.18,0.19
12/06/2020,0.16,0.14,0.18,0.18
15/06/2020,0.18,0.15,0.19,0.17
16/06/2020,0.17,0.14,0.19,0.18
17/06/2020,0.17,0.13,0.18,0.19
18/06/2020,0.16,0.13,0.17,0.19
19/06/2020,0.15,0.13,0.17,0.18
22/06/2020,0.16,0.14,0.18,0.17
23/06/2020,0.16,0.12,0.17,0.18
24/06/2020,0.15,0.11,0.17,0.17
25/06/2020,0.16,0.13,0.17,0.17
26/06/2020,0.14,0.12,0.17,0.17
29/06/2020,0.14,0.11,0.18,0.16
30/06/2020,0.16,0.13,0.18,0.16
01/07/2020,0.14,0.12,0.17,0.16
02/07/2020,0.14,0.13,0.16,0.16
03/07/2020,.,.,.,.
06/07/2020,0.15,0.12,0.16,0.16
07/07/2020,0.15,0.12,0.17,0.15
08/07/2020,0.15,0.11,0.17,0.15
09/07/2020,0.13,0.11,0.16,0.15
10/07/2020,0.13,0.1,0.15,0.15
13/07/2020,0.14,0.11,0.15,0.16
14/07/2020,0.15,0.11,0.14,0.17
15/07/2020,0.16,0.12,0.15,0.15
16/07/2020,0.11,0.12,0.13,0.14
17/07/2020,0.11,0.11,0.13,0.14
20/07/2020,0.13,0.11,0.14,0.14
21/07/2020,0.13,0.09,0.13,0.15
22/07/2020,0.13,0.09,0.14,0.14
23/07/2020,0.12,0.09,0.13,0.14
24/07/2020,0.11,0.1,0.14,0.16
27/07/2020,0.11,0.1,0.14,0.14
28/07/2020,0.11,0.09,0.12,0.14
29/07/2020,0.11,0.09,0.12,0.13
30/07/2020,0.09,0.1,0.11,0.11
31/07/2020,0.09,0.09,0.1,0.11
03/08/2020,0.1,0.09,0.11,0.12
04/08/2020,0.09,0.09,0.11,0.14
05/08/2020,0.1,0.08,0.12,0.12
06/08/2020,0.1,0.07,0.11,0.14
07/08/2020,0.1,0.08,0.12,0.14
10/08/2020,0.11,0.09,0.13,0.13
11/08/2020,0.11,0.08,0.12,0.15
12/08/2020,0.11,0.08,0.12,0.13
13/08/2020,0.1,0.08,0.12,0.14
14/08/2020,0.1,0.09,0.12,0.13
17/08/2020,0.1,0.09,0.12,0.13
18/08/2020,0.09,0.08,0.13,0.13
19/08/2020,0.11,0.07,0.12,0.13
20/08/2020,0.11,0.08,0.13,0.12
21/08/2020,0.1,0.07,0.12,0.13
24/08/2020,0.12,0.09,0.12,0.14
25/08/2020,0.11,0.08,0.12,0.13
26/08/2020,0.11,0.07,0.12,0.12
27/08/2020,0.11,0.09,0.11,0.13
28/08/2020,0.1,0.09,0.11,0.12
31/08/2020,0.11,0.08,0.13,0.12
01/09/2020,0.12,0.09,0.13,0.12
02/09/2020,0.12,0.1,0.12,0.13
03/09/2020,0.11,0.1,0.12,0.12
04/09/2020,0.11,0.09,0.12,0.13
07/09/2020,.,.,.,.
08/09/2020,0.13,0.1,0.14,0.15
09/09/2020,0.12,0.1,0.14,0.14
10/09/2020,0.12,0.1,0.12,0.15
11/09/2020,0.11,0.1,0.12,0.13
14/09/2020,0.11,0.1,0.13,0.14
15/09/2020,0.11,0.09,0.12,0.13
16/09/2020,0.12,0.08,0.12,0.12
17/09/2020,0.09,0.09,0.11,0.12
18/09/2020,0.1,0.09,0.12,0.13
21/09/2020,0.1,0.09,0.11,0.12
22/09/2020,0.1,0.08,0.11,0.12
23/09/2020,0.11,0.08,0.11,0.13
24/09/2020,0.1,0.08,0.11,0.12
25/09/2020,0.1,0.08,0.11,0.12
28/09/2020,0.11,0.09,0.11,0.12
29/09/2020,0.09,0.07,0.11,0.12
30/09/2020,0.1,0.08,0.11,0.12
01/10/2020,0.09,0.09,0.1,0.12
02/10/2020,0.09,0.1,0.11,0.12
05/10/2020,0.1,0.09,0.11,0.12
06/10/2020,0.1,0.08,0.11,0.14
07/10/2020,0.1,0.08,0.12,0.13
08/10/2020,0.09,0.09,0.12,0.13
09/10/2020,0.1,0.1,0.12,0.15
12/10/2020,.,.,.,.
13/10/2020,0.11,0.09,0.12,0.13
14/10/2020,0.12,0.1,0.12,0.13
15/10/2020,0.11,0.1,0.12,0.12
16/10/2020,0.11,0.09,0.12,0.12
19/10/2020,0.11,0.09,0.11,0.13
20/10/2020,0.1,0.08,0.12,0.13
21/10/2020,0.1,0.08,0.12,0.13
22/10/2020,0.09,0.09,0.11,0.13
23/10/2020,0.1,0.08,0.11,0.12
26/10/2020,0.11,0.08,0.12,0.12
27/10/2020,0.1,0.08,0.11,0.12
28/10/2020,0.1,0.07,0.11,0.12
29/10/2020,0.09,0.08,0.1,0.12
30/10/2020,0.09,0.08,0.11,0.13
02/11/2020,0.09,0.09,0.11,0.13
03/11/2020,0.1,0.09,0.12,0.14
04/11/2020,0.1,0.08,0.1,0.12
05/11/2020,0.1,0.09,0.1,0.12
06/11/2020,0.1,0.1,0.11,0.12
09/11/2020,0.11,0.1,0.11,0.12
10/11/2020,0.1,0.09,0.11,0.12
11/11/2020,.,.,.,.
12/11/2020,0.1,0.1,0.1,0.13
13/11/2020,0.09,0.1,0.1,0.12
16/11/2020,0.09,0.09,0.12,0.12
17/11/2020,0.09,0.08,0.1,0.12
18/11/2020,0.09,0.07,0.1,0.11
19/11/2020,0.07,0.08,0.1,0.11
20/11/2020,0.07,0.09,0.1,0.11
23/11/2020,0.08,0.08,0.08,0.1
24/11/2020,0.09,0.08,0.1,0.11
25/11/2020,0.09,0.07,0.09,0.11
26/11/2020,.,.,.,.
27/11/2020,0.09,0.09,0.1,0.11
30/11/2020,0.08,0.08,0.09,0.11
01/12/2020,0.09,0.07,0.1,0.12
02/12/2020,0.09,0.07,0.1,0.11
03/12/2020,0.08,0.08,0.09,0.1
04/12/2020,0.09,0.07,0.1,0.11
07/12/2020,0.08,0.09,0.1,0.1
08/12/2020,0.09,0.08,0.09,0.1
09/12/2020,0.08,0.07,0.09,0.1
10/12/2020,0.08,0.07,0.09,0.1
11/12/2020,0.08,0.08,0.08,0.1
14/12/2020,0.09,0.07,0.08,0.1
15/12/2020,0.08,0.07,0.08,0.09
16/12/2020,0.09,0.08,0.09,0.09
17/12/2020,0.08,0.08,0.09,0.09
18/12/2020,0.08,0.08,0.09,0.09
21/12/2020,0.09,0.08,0.09,0.09
22/12/2020,0.09,0.06,0.09,0.09
23/12/2020,0.09,0.07,0.09,0.09
24/12/2020,0.09,0.09,0.09,0.1
25/12/2020,.,.,.,.
28/12/2020,0.11,0.09,0.11,0.11
29/12/2020,0.1,0.08,0.12,0.11
30/12/2020,0.08,0.06,0.09,0.12
31/12/2020,0.09,0.08,0.09,0.1
01/01/2021,.,.,.,.
04/01/2021,0.09,0.09,0.09,0.1
05/01/2021,0.09,0.08,0.09,0.1
06/01/2021,0.09,0.09,0.09,0.11
07/01/2021,0.09,0.09,0.09,0.11
08/01/2021,0.08,0.08,0.09,0.1
11/01/2021,0.08,0.09,0.1,0.1
12/01/2021,0.09,0.09,0.09,0.11
13/01/2021,0.09,0.09,0.1,0.12
14/01/2021,0.09,0.09,0.09,0.1
15/01/2021,0.09,0.08,0.1,0.1
18/01/2021,.,.,.,.
19/01/2021,0.09,0.07,0.11,0.1
20/01/2021,0.08,0.08,0.1,0.1
21/01/2021,0.09,0.07,0.09,0.1
22/01/2021,0.08,0.07,0.1,0.1
25/01/2021,0.09,0.07,0.09,0.1
26/01/2021,0.07,0.05,0.09,0.09
27/01/2021,0.08,0.05,0.09,0.09
28/01/2021,0.07,0.05,0.08,0.08
29/01/2021,0.06,0.07,0.07,0.1
01/02/2021,0.07,0.06,0.08,0.08
02/02/2021,0.07,0.04,0.08,0.08
03/02/2021,0.04,0.03,0.06,0.08
04/02/2021,0.04,0.03,0.06,0.07
05/02/2021,0.03,0.02,0.05,0.06
08/02/2021,0.05,0.04,0.05,0.07
09/02/2021,0.04,0.04,0.06,0.07
10/02/2021,0.05,0.05,0.06,0.07
11/02/2021,0.05,0.05,0.06,0.07
12/02/2021,0.04,0.03,0.05,0.06
15/02/2021,.,.,.,.
16/02/2021,0.04,0.03,0.06,0.08
17/02/2021,0.04,0.03,0.06,0.07
18/02/2021,0.03,0.03,0.04,0.06
